  201   101
-7.1816e+00 -8.4860e-02 -1.4040e-02
-1.3913e+01 -8.4751e-02 1.3240e-02
-5.6170e-01 -7.1711e-02 2.7745e-02
-4.0782e-02 -7.0122e-02 -1.3787e-02
-7.4554e+00 -3.9835e-02 -1.5725e-02
-7.9035e+00 -3.8427e-02 3.2568e-03
-5.8270e+00 -2.6169e-02 7.5769e-04
-7.5246e+00 -3.7336e-02 -2.6328e-02
-1.8991e+01 -3.8687e-02 -4.1858e-02
-2.8453e+01 -4.0583e-02 -4.9725e-02
-4.3853e+01 -7.2556e-02 -6.5100e-02
-6.1003e+01 -7.4588e-02 -3.9917e-02
-6.3812e+01 -7.0161e-02 -7.6581e-03
-6.4832e+01 -6.8463e-02 -1.6025e-02
-7.1824e+01 -5.8443e-02 -3.5012e-02
-8.2338e+01 -5.0846e-02 -3.6824e-02
-9.0236e+01 -2.8741e-02 -7.4454e-02
-1.1957e+02 -2.1853e-02 -1.0998e-01
-1.4523e+02 -4.3473e-02 -8.5433e-02
-1.6228e+02 -4.4020e-02 -8.0647e-02
-1.8555e+02 -4.2337e-02 -7.3493e-02
-1.9903e+02 -2.6976e-02 -5.5225e-02
-2.1316e+02 -3.0241e-02 -5.0278e-02
-2.2417e+02 -5.8325e-02 -2.7911e-02
-2.2712e+02 -6.4672e-02 -2.1710e-02
-2.3502e+02 -4.6076e-02 -1.6811e-02
-2.3552e+02 -6.3307e-02 1.2160e-03
-2.3441e+02 -6.5203e-02 -1.9416e-03
-2.3649e+02 -6.2297e-02 -7.5980e-03
-2.3821e+02 -5.0967e-02 -2.2816e-02
-2.4790e+02 0.0000e+00 0.0000e+00
1.0656e+01 0.0000e+00 0.0000e+00
1.3435e+00 -2.1723e-02 -2.3872e-02
-1.2799e+00 -3.6854e-02 -7.8927e-03
-2.6028e+00 -6.1599e-02 1.0441e-02
3.9407e+00 -6.3805e-02 1.5589e-02
5.1918e+00 -4.6578e-02 -2.5416e-03
2.6699e+00 -4.6299e-02 -1.3207e-03
4.5314e+00 -3.4521e-02 4.2850e-03
4.8124e+00 -2.6248e-02 -1.3543e-03
3.8542e+00 -2.4090e-02 -1.8443e-02
-4.4090e+00 -4.2547e-02 -3.5458e-02
-1.3875e+01 -6.2624e-02 -4.1551e-02
-2.5185e+01 -6.1874e-02 -4.2374e-02
-3.5062e+01 -4.2156e-02 -1.0192e-02
-3.0281e+01 -4.3104e-02 2.3184e-02
-2.3470e+01 -1.5723e-02 8.3046e-03
-2.6129e+01 -7.6698e-03 -5.1165e-02
-4.9052e+01 -8.1570e-04 -5.3644e-02
-5.2950e+01 1.4373e-02 -9.5291e-03
-5.3817e+01 3.9513e-02 -1.3760e-02
-5.9831e+01 5.2983e-02 -3.3885e-02
-7.0759e+01 7.4207e-02 -3.5273e-02
-7.7467e+01 4.9821e-02 -3.2657e-02
-8.7088e+01 1.2109e-02 -2.5924e-02
-9.0429e+01 -1.5605e-02 -1.6262e-02
-9.5219e+01 -8.6001e-03 -1.6467e-02
-9.8663e+01 4.7018e-03 4.3960e-03
-9.3021e+01 1.8348e-02 3.1848e-02
-8.2738e+01 8.6265e-03 5.8865e-02
-6.3588e+01 1.2920e-02 7.6306e-02
-4.4585e+01 -1.4431e-02 9.3603e-02
-1.6787e+01 -1.1357e-04 8.1436e-02
-3.8676e+00 -2.2804e-02 2.2543e-02
-5.5151e+00 -1.3562e-02 -2.9517e-03
-5.3435e+00 -2.3117e-02 6.3240e-03
-2.3531e+00 -1.6404e-03 -7.7314e-03
-9.2091e+00 8.4361e-03 -1.0300e-02
-7.5031e+00 1.5595e-02 5.4750e-03
-6.4716e+00 1.4258e-03 -1.5574e-02
-1.5290e+01 -3.7625e-02 -1.1044e-02
-1.1993e+01 -5.2080e-02 1.5935e-03
-1.4493e+01 -5.1309e-02 -1.3958e-02
-1.8972e+01 -2.2507e-02 -9.5019e-03
-1.9244e+01 -3.3193e-02 5.4036e-03
-1.6270e+01 -2.6968e-02 -4.7114e-03
-2.1600e+01 -2.8330e-02 2.4491e-03
-1.5046e+01 -3.1003e-02 4.5588e-02
1.1944e+00 -2.0950e-02 3.2593e-02
1.2508e+00 -2.3128e-02 -1.5144e-03
4.3717e-01 -5.1817e-02 2.6552e-02
1.4527e+01 -5.0083e-02 5.1520e-02
2.6197e+01 -4.1902e-02 1.6156e-02
2.2605e+01 -3.0197e-02 -2.3504e-02
1.4445e+01 -6.4326e-03 -4.9723e-02
-2.2567e+00 -4.9329e-03 -4.7813e-02
-9.4613e+00 -1.1966e-02 -2.1254e-02
-1.2884e+01 -4.6849e-03 -1.4848e-02
-1.6885e+01 -2.1088e-02 -1.4838e-02
-2.0303e+01 -6.4309e-02 -3.1466e-03
-1.8459e+01 -8.4139e-02 -9.4587e-03
-2.5032e+01 -9.3662e-02 -9.6280e-03
-2.3273e+01 -7.2302e-02 1.0332e-02
-1.9866e+01 -6.0105e-02 1.7099e-02
-1.4723e+01 -8.7568e-02 2.5729e-02
-7.0017e+00 -1.1074e-01 3.5747e-02
3.1504e+00 -1.0004e-01 6.7629e-03
-3.6202e+00 -8.8616e-02 -2.9451e-02
-1.1575e+01 -7.1807e-02 -1.6591e-02
-1.1916e+01 -9.4893e-02 -2.2290e-02
-2.2720e+01 -6.5785e-02 -4.9816e-02
-3.6824e+01 -9.8479e-02 -2.7495e-02
-3.6467e+01 -8.1946e-02 3.1160e-02
-2.1244e+01 -1.0054e-01 3.0224e-02
-2.1356e+01 -9.4535e-02 4.3259e-03
-1.9081e+01 -8.2756e-02 -4.9036e-03
-2.3807e+01 -6.4823e-02 1.0566e-04
-1.9028e+01 -3.7411e-02 9.5962e-03
-1.9009e+01 -4.1311e-02 -2.7098e-02
-3.2577e+01 -5.0956e-02 -5.0951e-02
-4.4485e+01 -7.4801e-02 -6.8046e-02
-6.6600e+01 -9.0905e-02 -6.8722e-02
-7.8846e+01 -7.0510e-02 -3.2376e-02
-8.2788e+01 -7.8040e-02 -2.2254e-02
-8.9973e+01 -8.2970e-02 -2.2342e-02
-9.3959e+01 -8.0621e-02 -1.5380e-02
-9.7663e+01 -6.7237e-02 -2.0474e-02
-1.0420e+02 -6.7923e-02 -6.0083e-02
-1.2770e+02 -4.4275e-02 -1.0544e-01
-1.5692e+02 -3.3730e-02 -1.0102e-01
-1.7821e+02 -3.0124e-02 -7.4736e-02
-1.9428e+02 -3.3576e-02 -6.3152e-02
-2.0979e+02 -3.1809e-02 -7.2199e-02
-2.3038e+02 -5.7573e-02 -6.2552e-02
-2.4107e+02 -6.0724e-02 -2.4574e-02
-2.4267e+02 -4.6784e-02 -7.5527e-03
-2.4484e+02 -4.1083e-02 -9.1361e-03
-2.4724e+02 -6.7009e-02 -1.1047e-02
-2.5037e+02 -3.9155e-02 4.1973e-03
-2.4514e+02 -3.5479e-02 6.6631e-03
-2.4703e+02 -5.1040e-02 -3.2694e-02
-2.6149e+02 0.0000e+00 0.0000e+00
-4.2204e+00 0.0000e+00 0.0000e+00
-3.5928e+00 -3.1762e-02 -6.1682e-03
-7.3045e+00 -3.9713e-02 -1.5965e-02
-1.1575e+01 -5.9881e-02 -9.7184e-03
-1.2164e+01 -7.1801e-02 9.7586e-03
-6.6958e+00 -6.8694e-02 6.8369e-03
-8.7452e+00 -4.8427e-02 2.2537e-03
-5.5689e+00 -6.6412e-02 1.0434e-02
-3.5283e+00 -5.6771e-02 -1.8819e-03
-6.5098e+00 -7.1837e-02 -2.3948e-02
-1.5502e+01 -5.8002e-02 -4.7706e-02
-3.0363e+01 -5.3114e-02 -5.2773e-02
-4.1889e+01 -3.3045e-02 -3.0012e-02
-4.5368e+01 -2.1817e-02 -9.1180e-03
-4.6448e+01 -4.5979e-02 1.4006e-02
-3.8366e+01 -6.6688e-02 1.3786e-02
-3.9555e+01 -5.2883e-02 -1.3146e-02
-4.4939e+01 5.8165e-03 -2.3071e-02
-5.1090e+01 -2.3340e-03 -1.0211e-02
-5.0044e+01 -9.2951e-03 -3.6661e-03
-5.2923e+01 2.7978e-03 -1.6894e-02
-5.8492e+01 1.9055e-02 -3.1666e-02
-6.8756e+01 2.7744e-02 -5.6069e-02
-8.6526e+01 -1.7932e-03 -6.0555e-02
-9.9034e+01 -8.8613e-03 -3.7138e-02
-1.0509e+02 2.2292e-02 6.9651e-03
-9.5551e+01 4.4188e-02 4.3593e-02
-8.3299e+01 4.4735e-02 4.1966e-02
-7.4568e+01 4.6298e-02 5.1366e-02
-5.7616e+01 2.6788e-02 5.8917e-02
-4.5110e+01 1.9352e-02 7.5340e-02
-1.9946e+01 -3.5043e-03 6.8292e-02
-1.0964e+01 -1.2361e-02 3.7981e-02
-9.5555e-01 1.0819e-02 2.0506e-02
-7.1077e-01 1.8909e-02 2.1815e-03
1.3518e-01 1.4707e-02 -2.4578e-03
-1.9397e+00 1.0182e-02 -8.6387e-03
-4.1842e+00 2.6701e-03 -1.0319e-02
-7.0993e+00 -4.1067e-03 -2.7197e-02
-1.7782e+01 9.9664e-03 -4.2823e-02
-2.8511e+01 -1.7833e-02 -1.6664e-02
-2.6114e+01 -2.0522e-02 2.6363e-02
-1.5329e+01 -1.0260e-02 1.3742e-02
-1.9243e+01 -1.8935e-02 -1.7301e-02
-2.3980e+01 -2.9777e-02 -9.2358e-03
-2.3861e+01 -2.5526e-02 6.2785e-03
-2.0840e+01 -2.5087e-02 3.3024e-02
-7.3493e+00 -2.4063e-02 3.5929e-02
-2.8757e+00 -2.0771e-02 -8.6356e-03
-1.1667e+01 -4.4833e-02 2.7748e-04
-2.7369e+00 -6.6108e-02 2.9576e-02
3.1207e+00 -7.7752e-02 1.6185e-02
5.3558e+00 -6.1254e-02 5.2741e-03
5.7577e+00 -3.1294e-02 -2.1393e-02
-5.3407e+00 -7.4424e-03 -3.7450e-02
-1.2967e+01 -2.2447e-02 -2.5847e-02
-1.8264e+01 -3.0753e-02 -3.4132e-02
-3.0033e+01 -5.9223e-02 -4.8759e-02
-4.2644e+01 -8.8165e-02 -2.8383e-02
-4.4225e+01 -9.6550e-02 -7.8573e-03
-4.6572e+01 -7.1806e-02 1.5553e-02
-3.6448e+01 -6.4911e-02 3.3653e-02
-2.9746e+01 -5.2174e-02 3.0408e-03
-3.4928e+01 -5.7998e-02 -1.2626e-02
-3.6059e+01 -8.3235e-02 4.2971e-03
-3.2779e+01 -9.3793e-02 1.3193e-02
-2.9463e+01 -9.9289e-02 1.8642e-02
-2.3459e+01 -8.6647e-02 -1.6174e-02
-3.7549e+01 -9.4502e-02 -3.2655e-02
-3.9786e+01 -9.2692e-02 -3.7743e-02
-5.6421e+01 -7.6391e-02 -3.0201e-02
-5.4886e+01 -8.0250e-02 1.1180e-02
-5.0831e+01 -1.2641e-01 1.5156e-02
-4.7308e+01 -1.0592e-01 3.9951e-03
-4.8833e+01 -1.0638e-01 1.3986e-02
-4.0315e+01 -7.1918e-02 4.8601e-02
-2.4533e+01 -7.2360e-02 2.4270e-02
-2.8180e+01 -6.5015e-02 -3.9872e-02
-4.4469e+01 -6.9128e-02 -7.5348e-02
-6.5854e+01 -8.1848e-02 -8.9674e-02
-8.9306e+01 -8.1782e-02 -6.0809e-02
-9.6259e+01 -8.3791e-02 -2.7052e-02
-1.0283e+02 -8.7697e-02 -2.0118e-02
-1.0632e+02 -7.6795e-02 -1.8606e-02
-1.1213e+02 -7.3399e-02 -1.9279e-02
-1.1596e+02 -6.0966e-02 -2.4126e-02
-1.2420e+02 -7.2081e-02 -5.1492e-02
-1.4170e+02 -7.0654e-02 -7.5790e-02
-1.6209e+02 -5.8108e-02 -7.1282e-02
-1.7734e+02 -1.3262e-02 -8.0493e-02
-2.0234e+02 -2.8842e-02 -7.5178e-02
-2.1493e+02 -3.6575e-02 -7.9221e-02
-2.4195e+02 -2.4501e-02 -7.9193e-02
-2.5453e+02 -2.6874e-02 -1.7122e-02
-2.5051e+02 -2.7751e-02 -2.0690e-03
-2.5556e+02 -4.5132e-02 -3.7037e-02
-2.6903e+02 -5.7061e-02 3.1443e-03
-2.5399e+02 -2.3998e-02 2.9589e-02
-2.5423e+02 -3.0672e-02 -1.9483e-02
-2.6373e+02 -5.7182e-02 -5.2690e-02
-2.8058e+02 0.0000e+00 0.0000e+00
-1.4081e+01 0.0000e+00 0.0000e+00
-1.4537e+01 -5.5869e-02 -1.4110e-02
-2.1137e+01 -5.6100e-02 -3.6012e-02
-3.2543e+01 -4.8567e-02 -2.1646e-02
-3.1960e+01 -7.3086e-02 6.7765e-03
-2.9155e+01 -7.8120e-02 2.0832e-02
-2.1543e+01 -6.0738e-02 9.6081e-04
-2.8675e+01 -6.8489e-02 -4.0595e-03
-2.3573e+01 -9.4513e-02 -6.7791e-03
-3.2064e+01 -1.0111e-01 -1.9674e-02
-3.3410e+01 -7.1570e-02 -1.6734e-02
-4.0431e+01 -4.3294e-02 -1.6595e-02
-4.1707e+01 -2.2432e-02 -1.1078e-02
-4.5970e+01 -6.6020e-03 -2.3126e-02
-5.3271e+01 -1.8471e-02 -2.1688e-02
-5.6814e+01 -3.9560e-02 1.4009e-03
-5.2570e+01 -2.2853e-02 2.1340e-02
-4.6144e+01 -6.9456e-03 -3.0947e-03
-5.4117e+01 -1.0045e-02 -2.4641e-02
-5.8464e+01 -2.0833e-02 -8.6284e-03
-5.8432e+01 -1.1335e-02 -5.5344e-03
-6.1231e+01 2.0119e-02 -1.0327e-02
-6.3595e+01 1.5560e-02 -5.3506e-02
-8.7984e+01 1.6541e-02 -6.2529e-02
-9.4860e+01 4.2003e-02 7.8226e-03
-8.4073e+01 7.3194e-02 3.6583e-02
-7.6568e+01 5.8055e-02 2.6839e-02
-7.0654e+01 4.8005e-02 3.3957e-02
-5.9590e+01 3.8596e-02 4.0919e-02
-5.0194e+01 2.5932e-02 4.9360e-02
-3.4909e+01 4.4797e-02 6.3311e-02
-1.8539e+01 2.1586e-02 4.9723e-02
-1.0048e+01 2.6965e-03 3.6866e-02
-1.0554e-01 -1.8104e-02 2.8318e-02
4.1112e+00 1.0661e-02 1.0212e-02
5.0005e+00 1.2913e-02 -1.6458e-02
-4.1180e+00 7.3067e-04 -2.2337e-02
-6.1681e+00 -7.2506e-03 -8.8140e-03
-8.5250e+00 5.6517e-03 -8.2773e-03
-1.0307e+01 2.1016e-02 -2.4770e-02
-2.0910e+01 1.9434e-02 -2.8895e-02
-2.4754e+01 4.8466e-03 -6.3846e-03
-2.4102e+01 -2.7153e-02 -7.9151e-03
-2.8712e+01 -2.3960e-02 -1.4114e-02
-3.1159e+01 -2.5232e-02 -1.1303e-02
-3.4363e+01 -3.7894e-02 7.1397e-03
-2.7589e+01 -3.3155e-02 4.7051e-02
-1.0837e+01 -5.2692e-02 3.6909e-02
-9.1346e+00 -7.2148e-02 -2.2284e-02
-2.1980e+01 -4.8710e-02 -1.8785e-02
-1.8527e+01 -5.5773e-02 1.8602e-02
-1.2679e+01 -4.6712e-02 2.1010e-02
-8.0222e+00 -4.1394e-02 2.2954e-02
-1.2017e+00 -4.3718e-02 4.0886e-03
-5.9779e+00 -3.5675e-02 -3.8966e-02
-2.0685e+01 -4.5572e-02 -4.4565e-02
-2.8261e+01 -5.4727e-02 -5.1624e-02
-4.6497e+01 -6.1175e-02 -7.2250e-02
-6.4385e+01 -7.0376e-02 -4.0474e-02
-6.6734e+01 -6.7838e-02 6.9010e-03
-6.0935e+01 -5.2857e-02 2.2012e-02
-5.5728e+01 -6.0073e-02 2.9964e-02
-4.5953e+01 -4.4335e-02 2.4012e-02
-4.3722e+01 -2.7899e-02 -5.3323e-03
-4.8619e+01 -2.4465e-02 -4.8306e-05
-4.3746e+01 -5.1296e-02 -9.2912e-03
-5.3265e+01 -8.8407e-02 -2.2305e-02
-5.4899e+01 -1.2138e-01 -1.1804e-02
-5.9167e+01 -1.1633e-01 -2.8335e-02
-6.9066e+01 -1.1040e-01 -3.1705e-02
-7.5019e+01 -7.7553e-02 -1.5053e-02
-7.6593e+01 -8.7400e-02 -1.8860e-02
-8.4449e+01 -1.2391e-01 4.5526e-03
-7.4316e+01 -1.2121e-01 2.4355e-02
-7.2272e+01 -1.0046e-01 2.9100e-02
-5.9766e+01 -9.9453e-02 3.4127e-02
-5.5208e+01 -1.2063e-01 1.6499e-02
-5.1517e+01 -1.0790e-01 -2.3865e-02
-6.7141e+01 -1.1548e-01 -6.7784e-02
-8.5409e+01 -1.0214e-01 -8.0700e-02
-1.0749e+02 -8.4694e-02 -7.0666e-02
-1.2074e+02 -9.0280e-02 -3.8292e-02
-1.2664e+02 -7.5532e-02 -1.5258e-02
-1.2837e+02 -6.7347e-02 -8.0434e-03
-1.3066e+02 -6.5267e-02 4.4841e-04
-1.2815e+02 -4.7523e-02 -1.9156e-02
-1.4024e+02 -7.1954e-02 -6.9771e-02
-1.6303e+02 -8.4058e-02 -9.1466e-02
-1.8597e+02 -7.3828e-02 -4.3626e-02
-1.8484e+02 -5.8756e-02 -4.5470e-02
-2.0870e+02 -3.1322e-02 -8.6465e-02
-2.2808e+02 -3.4069e-02 -6.7858e-02
-2.4263e+02 -1.6486e-02 -5.2851e-02
-2.5450e+02 -1.3916e-02 -2.7825e-02
-2.5655e+02 -3.6247e-02 -2.5810e-02
-2.6741e+02 -4.8975e-02 -3.8446e-02
-2.7577e+02 -2.6071e-02 1.0087e-02
-2.6236e+02 -6.6460e-02 3.0587e-02
-2.6048e+02 -5.4272e-02 -2.6521e-02
-2.7563e+02 -3.5286e-02 -6.7980e-02
-2.9447e+02 0.0000e+00 0.0000e+00
-1.8673e+01 0.0000e+00 0.0000e+00
-3.1527e+01 -6.1058e-02 -3.3362e-02
-3.5354e+01 -6.9618e-02 -8.6624e-03
-3.5858e+01 -5.1646e-02 -2.6704e-02
-4.8707e+01 -8.1537e-02 -1.9795e-02
-4.5756e+01 -8.5036e-02 1.9184e-02
-3.9114e+01 -6.2225e-02 1.1885e-02
-3.9813e+01 -3.6497e-02 -2.3340e-02
-5.0785e+01 -5.6640e-02 -3.4502e-02
-5.7064e+01 -6.8225e-02 -1.0048e-03
-5.1287e+01 -5.9465e-02 1.0109e-02
-5.2009e+01 -4.0863e-02 -3.6353e-03
-5.3105e+01 -5.8515e-02 6.6802e-03
-4.8669e+01 -2.6625e-02 -5.1569e-03
-5.5683e+01 1.2835e-02 -1.8953e-02
-5.8146e+01 2.3621e-02 9.4038e-03
-5.0981e+01 2.2331e-02 1.9469e-02
-4.8411e+01 5.1175e-03 -1.0263e-02
-5.6113e+01 1.8669e-02 -2.4099e-02
-6.0461e+01 1.3541e-02 -4.9564e-03
-5.8591e+01 2.3528e-02 2.4058e-02
-4.8432e+01 1.9320e-02 -4.7710e-03
-6.0976e+01 2.6441e-02 -5.9647e-02
-7.8255e+01 6.7737e-02 -3.4111e-02
-7.8032e+01 8.7635e-02 1.9515e-02
-6.8498e+01 4.5321e-02 2.3016e-02
-6.6524e+01 2.1355e-02 1.8403e-02
-5.9296e+01 2.7254e-02 2.2507e-02
-5.5270e+01 1.7877e-02 2.9292e-02
-4.4650e+01 2.5344e-02 6.5118e-02
-2.2711e+01 2.1294e-02 7.0994e-02
-9.1531e+00 -2.8903e-03 2.6191e-02
-9.6155e+00 -2.0167e-02 -1.7092e-03
-1.0008e+01 -1.3077e-02 2.8471e-02
4.6199e+00 -2.5859e-03 3.3199e-02
6.5918e+00 7.1705e-04 -1.2389e-02
-1.5743e+00 6.2686e-03 -2.8803e-02
-7.8095e+00 -7.0053e-03 -5.3983e-03
-4.2735e+00 2.6217e-03 1.0700e-03
-7.2745e+00 -1.8123e-03 -2.9041e-02
-1.8794e+01 1.7144e-02 -3.2833e-02
-2.3691e+01 2.3093e-03 -2.0224e-02
-2.8906e+01 8.8256e-04 -1.5064e-02
-3.1223e+01 4.3857e-03 -1.5379e-02
-3.6595e+01 -1.6433e-02 -2.3170e-02
-4.2808e+01 -2.2272e-02 -1.6450e-03
-3.7418e+01 -5.0134e-02 1.8226e-02
-3.3695e+01 -8.2927e-02 -3.0638e-03
-3.8950e+01 -9.9768e-02 -4.6540e-03
-3.6022e+01 -4.8811e-02 1.6653e-02
-3.0623e+01 -4.7775e-02 3.1574e-02
-2.0235e+01 -3.8789e-02 3.0564e-02
-1.5341e+01 -5.5325e-02 8.2681e-03
-1.6101e+01 -6.3117e-02 -1.5674e-02
-2.3178e+01 -5.9850e-02 -3.9304e-02
-3.5753e+01 -5.5338e-02 -4.4899e-02
-4.5628e+01 -5.0303e-02 -4.9734e-02
-6.0620e+01 -4.6536e-02 -6.4408e-02
-7.7832e+01 -5.4114e-02 -3.5046e-02
-7.8143e+01 -4.6902e-02 9.6619e-03
-7.3001e+01 -4.0180e-02 2.3317e-02
-6.6485e+01 -2.2665e-02 4.2175e-02
-5.1913e+01 -2.1340e-02 3.5215e-02
-4.8877e+01 -7.6202e-03 7.2436e-03
-4.8291e+01 -1.6754e-02 -1.9100e-02
-5.8427e+01 -5.6886e-02 -5.0749e-02
-7.3666e+01 -5.8774e-02 -5.1442e-02
-8.4148e+01 -9.1072e-02 -4.4096e-02
-9.5714e+01 -1.0463e-01 -2.1679e-02
-9.4987e+01 -9.0534e-02 1.0326e-03
-9.5197e+01 -7.5736e-02 -7.1978e-03
-9.8586e+01 -8.6880e-02 -3.5181e-02
-1.1279e+02 -8.1035e-02 -1.8653e-02
-1.0791e+02 -1.0981e-01 2.7451e-02
-9.9062e+01 -1.0982e-01 3.5742e-02
-9.0041e+01 -1.3048e-01 2.8427e-02
-8.4849e+01 -1.3287e-01 1.5822e-02
-8.2131e+01 -1.4324e-01 -3.4724e-02
-1.0221e+02 -1.4852e-01 -6.9589e-02
-1.1692e+02 -1.3372e-01 -5.8884e-02
-1.3165e+02 -9.5602e-02 -4.8947e-02
-1.4140e+02 -8.2287e-02 -1.7889e-02
-1.4060e+02 -7.2612e-02 2.8152e-03
-1.3999e+02 -5.9423e-02 -8.3421e-03
-1.4477e+02 -6.5051e-02 5.4597e-04
-1.3972e+02 -8.0669e-02 -3.0812e-02
-1.6017e+02 -9.3672e-02 -8.8028e-02
-1.8373e+02 -8.4970e-02 -7.7664e-02
-1.9901e+02 -5.3149e-02 -4.5979e-02
-2.0672e+02 -7.5302e-02 -3.7986e-02
-2.1800e+02 -5.2841e-02 -5.0491e-02
-2.3197e+02 -4.7719e-02 -6.4386e-02
-2.5019e+02 -6.2601e-02 -5.9040e-02
-2.6149e+02 -3.6052e-02 -3.6882e-02
-2.6863e+02 -4.9911e-02 -3.7128e-02
-2.8005e+02 -5.4440e-02 -2.6862e-02
-2.8206e+02 -4.9515e-02 -1.4340e-02
-2.8722e+02 -9.5813e-02 1.3878e-03
-2.8137e+02 -7.7751e-02 1.1690e-02
-2.8138e+02 -4.3658e-02 -4.1651e-02
-3.0220e+02 0.0000e+00 0.0000e+00
-2.2428e+01 0.0000e+00 0.0000e+00
-4.5066e+01 -7.6227e-02 -6.7034e-02
-5.5945e+01 -1.1240e-01 -2.6600e-02
-5.8366e+01 -1.0315e-01 -3.3565e-02
-7.2728e+01 -8.4957e-02 -2.6614e-02
-7.1673e+01 -9.5509e-02 4.0144e-02
-5.2656e+01 -7.2697e-02 4.9500e-02
-4.6923e+01 -5.1125e-02 1.5255e-03
-5.1893e+01 -2.4745e-02 -3.8508e-02
-6.6177e+01 -1.5811e-02 -2.2499e-02
-6.3143e+01 -1.5031e-02 1.0628e-02
-6.0863e+01 -2.7923e-02 -1.5644e-02
-7.0965e+01 -3.3963e-02 3.1606e-03
-5.9282e+01 -1.3746e-02 4.8224e-02
-4.6853e+01 3.0628e-02 2.8558e-02
-4.5003e+01 3.0540e-02 1.0897e-02
-4.1404e+01 2.0750e-02 2.8366e-03
-4.3585e+01 2.3810e-02 -6.7570e-03
-4.4783e+01 4.2555e-02 -1.6217e-02
-5.1694e+01 4.3744e-02 -3.7700e-03
-4.6668e+01 2.9928e-02 2.4439e-04
-5.1571e+01 1.5248e-02 -7.4134e-03
-5.0375e+01 2.7290e-02 -5.0895e-03
-5.4116e+01 6.4434e-02 -1.3351e-03
-5.1042e+01 6.0930e-02 -1.4593e-02
-6.1412e+01 2.0577e-02 -2.9697e-02
-6.5891e+01 1.9382e-02 8.7713e-03
-5.7027e+01 2.7089e-02 3.0479e-02
-5.0651e+01 4.1966e-02 3.9009e-02
-3.7522e+01 3.4027e-02 5.2777e-02
-2.4262e+01 4.0897e-03 3.5076e-02
-1.9984e+01 -9.4215e-03 8.2621e-03
-2.0131e+01 -1.7949e-02 2.6680e-02
-6.6441e+00 9.5452e-03 4.5899e-02
2.8182e+00 9.5498e-03 2.4006e-02
5.3590e+00 5.4223e-03 -7.6038e-03
-9.8367e-01 -4.7821e-03 -3.0059e-02
-9.6707e+00 -1.9466e-03 -1.2461e-02
-7.2141e+00 -3.1356e-02 -3.0843e-03
-1.1213e+01 -1.4062e-02 -1.0247e-02
-1.2338e+01 3.3706e-03 -2.4773e-02
-2.3599e+01 -2.0165e-03 -2.2646e-02
-2.3661e+01 3.5097e-03 -5.8387e-03
-2.6519e+01 -1.4910e-03 -3.1430e-02
-3.9376e+01 1.0710e-03 -3.7961e-02
-4.5499e+01 -9.1946e-03 -2.6561e-02
-5.2656e+01 -3.7976e-02 -1.3603e-02
-5.2301e+01 -5.4781e-02 -1.2725e-02
-5.9019e+01 -5.7939e-02 1.1832e-02
-4.6385e+01 -5.2954e-02 3.3208e-02
-4.2415e+01 -5.5297e-02 2.8624e-02
-3.2073e+01 -5.7748e-02 1.3461e-02
-3.5685e+01 -5.6856e-02 -1.3742e-03
-3.2760e+01 -6.5580e-02 -4.3673e-04
-3.5903e+01 -7.0426e-02 -3.1188e-02
-4.8354e+01 -3.0461e-02 -3.5018e-02
-5.3412e+01 -2.1398e-02 -4.2821e-02
-6.9765e+01 -3.2067e-02 -7.6061e-02
-9.1442e+01 -1.5868e-02 -4.0840e-02
-9.0185e+01 -3.1053e-02 2.0835e-02
-8.1025e+01 -4.0017e-02 4.6249e-02
-6.7060e+01 -2.8519e-02 4.8803e-02
-5.6623e+01 -3.5905e-02 3.9057e-02
-4.7532e+01 -3.6801e-02 -7.4570e-04
-5.6996e+01 -6.0322e-02 -4.9314e-02
-7.2189e+01 -6.9551e-02 -5.1311e-02
-8.2652e+01 -5.7537e-02 -5.6491e-02
-1.0043e+02 -5.2217e-02 -5.7657e-02
-1.1148e+02 -4.6847e-02 -2.7798e-02
-1.1433e+02 -6.9024e-02 -2.8134e-03
-1.1289e+02 -6.8152e-02 -1.1398e-02
-1.2003e+02 -8.0040e-02 -2.4160e-02
-1.2497e+02 -5.4278e-02 -1.8378e-02
-1.2922e+02 -6.6975e-02 -4.4314e-03
-1.2718e+02 -9.7381e-02 8.4299e-03
-1.2501e+02 -1.2910e-01 1.1082e-02
-1.2164e+02 -1.5618e-01 3.7374e-03
-1.2314e+02 -1.6291e-01 -3.9517e-02
-1.4140e+02 -1.2877e-01 -5.8262e-02
-1.5227e+02 -1.1501e-01 -2.7783e-02
-1.5529e+02 -8.0713e-02 -1.9232e-02
-1.6188e+02 -6.5485e-02 -1.5302e-02
-1.6294e+02 -8.4284e-02 7.6056e-03
-1.5808e+02 -7.0303e-02 -4.8306e-04
-1.6318e+02 -7.5388e-02 -2.0797e-02
-1.6848e+02 -1.1049e-01 -4.7777e-02
-1.8707e+02 -1.0298e-01 -7.4073e-02
-2.0552e+02 -7.6364e-02 -5.0942e-02
-2.1254e+02 -6.2253e-02 -3.3958e-02
-2.2250e+02 -6.1515e-02 -4.5163e-02
-2.3512e+02 -6.4735e-02 -5.8882e-02
-2.5194e+02 -7.8042e-02 -7.7618e-02
-2.7393e+02 -6.3681e-02 -4.1184e-02
-2.7253e+02 -4.6012e-02 -1.5134e-02
-2.8150e+02 -6.2332e-02 -4.4198e-02
